prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,iny_co2,iny_otro,tef,tipoextraccion,profundidad,cuenca,tipo_de_recurso,tipopozo
5.72,8.42,0.12,0.0,0.0,0.0,0.0,7.54,Bombeo Mecánico,3609.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.99,15.94,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,4242.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
709.99,203.6,75.09,0.0,0.0,0.0,0.0,30.46,Bombeo Mecánico,6134.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
23.67,5.31,3.33,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2414.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
367.97,55.62,36.27,0.0,0.0,0.0,0.0,30.63,Bombeo Mecánico,6142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
570.42,154.68,65.95,0.0,0.0,0.0,0.0,30.85,Bombeo Mecánico,4752.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.33,7.63,15.01,0.0,0.0,0.0,0.0,30.94,Bombeo Mecánico,3155.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1338.28,217.62,53.06,0.0,0.0,0.0,0.0,30.65,Surgencia Natural,5905.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.09,44.88,3.51,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3008.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
823.49,45.44,608.49,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,5527.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
264.7,13.93,56.14,0.0,0.0,0.0,0.0,7.0,Surgencia Natural,4818.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1373.58,65.45,291.57,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,5449.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
86.86,72.28,50.2,0.0,0.0,0.0,0.0,31.0,Plunger Lift,4341.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
81.28,24.45,7.19,0.0,0.0,0.0,0.0,30.96,Bombeo Mecánico,3160.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3499.89,517.24,652.73,0.0,0.0,0.0,0.0,30.79,Surgencia Natural,5145.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
94.67,111.44,372.07,0.0,0.0,0.0,0.0,30.94,Bombeo Mecánico,4783.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
50.57,7.26,76.81,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2975.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
631.21,57.11,0.28,0.0,0.0,0.0,0.0,30.77,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1519.07,500.85,2995.03,0.0,0.0,0.0,0.0,30.94,Surgencia Natural,5230.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
472.89,70.06,5.42,0.0,0.0,0.0,0.0,30.79,Bombeo Mecánico,5931.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.6,5.98,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,4242.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
108.58,20.08,4.02,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2221.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
637.06,121.09,53.64,0.0,0.0,0.0,0.0,30.79,Bombeo Mecánico,5846.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
900.03,134.95,0.26,0.0,0.0,0.0,0.0,30.79,Bombeo Mecánico,5584.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
74.04,3.67,0.1,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3158.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.34,8.75,1.26,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3158.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2778.47,513.09,33.48,0.0,0.0,0.0,0.0,30.75,Surgencia Natural,5641.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
890.53,193.7,210.22,0.0,0.0,0.0,0.0,30.17,Surgencia Natural,5763.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
76.08,39.5,256.2,0.0,0.0,0.0,0.0,30.81,Bombeo Mecánico,3188.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.15,2.29,1.33,0.0,0.0,0.0,0.0,0.96,Bombeo Mecánico,4894.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
560.1,119.15,47.24,0.0,0.0,0.0,0.0,27.9,Bombeo Mecánico,5484.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
63.86,8.23,0.0,0.0,0.0,0.0,0.0,4.79,Bombeo Mecánico,4902.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
244.73,20.81,67.48,0.0,0.0,0.0,0.0,12.79,Bombeo Mecánico,4878.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
47.66,3.31,0.0,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3121.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.42,7.16,0.0,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4882.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
33.87,4.31,3.68,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3127.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
230.02,9.73,43.22,0.0,0.0,0.0,0.0,12.48,Bombeo Mecánico,4872.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
696.27,103.63,106.41,0.0,0.0,0.0,0.0,29.96,Bombeo Mecánico,5837.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
202.04,20.29,0.0,0.0,0.0,0.0,0.0,22.02,Bombeo Mecánico,4887.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
33.98,14.28,4.8,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2050.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1951.93,301.04,393.11,0.0,0.0,0.0,0.0,30.17,Surgencia Natural,5756.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
84.7,89.6,13.98,0.0,0.0,0.0,0.0,8.0,Gas Lift,3812.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
367.22,32.04,0.0,0.0,0.0,0.0,0.0,28.6,Bombeo Mecánico,4890.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.58,20.46,2.51,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3080.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
105.32,27.94,0.0,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3216.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.52,9.66,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1110.74,188.46,150.41,0.0,0.0,0.0,0.0,29.96,Bombeo Mecánico,5838.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.46,19.35,4.06,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3071.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1694.63,325.12,480.21,0.0,0.0,0.0,0.0,30.17,Surgencia Natural,5830.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
49.88,23.14,6.85,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3056.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
199.3,121.65,16.65,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3130.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
68.37,32.17,1.01,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3069.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
173.93,22.93,23.37,0.0,0.0,0.0,0.0,9.42,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
190.05,18.83,0.74,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4.54,0.64,67.0,0.0,0.0,0.0,0.0,0.75,Bombeo Mecánico,6820.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.69,21.52,78.56,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.62,0.99,1.29,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3132.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
28.07,1.67,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3046.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.54,0.33,0.43,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3148.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
134.82,265.91,138.01,0.0,0.0,0.0,0.0,30.71,Plunger Lift,3074.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
526.42,23.93,29.49,0.0,0.0,0.0,0.0,28.21,Bombeo Mecánico,5742.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
18.31,16.09,4.52,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
416.65,45.06,65.99,0.0,0.0,0.0,0.0,29.92,Bombeo Mecánico,5173.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
602.35,242.09,67.26,0.0,0.0,0.0,0.0,26.67,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5139.32,595.73,270.42,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,5296.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
767.64,0.19,0.0,0.0,0.0,0.0,0.0,29.58,Bombeo Mecánico,5335.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
14.27,2.95,0.07,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3092.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.16,30.09,2.79,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3099.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
153.59,52.1,123.62,0.0,0.0,0.0,0.0,30.13,Bombeo Mecánico,3162.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.81,14.23,8.12,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3045.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
450.65,66.58,59.78,0.0,0.0,0.0,0.0,26.71,Bombeo Mecánico,5950.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
41.36,19.22,17.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3046.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.88,13.13,10.15,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
566.55,89.2,93.47,0.0,0.0,0.0,0.0,30.1,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
358.07,145.07,0.0,0.0,0.0,0.0,0.0,30.96,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
24.82,43.2,12.55,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2073.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.27,38.78,7.36,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3033.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
35.22,2.35,8.06,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3143.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
688.2,65.03,101.59,0.0,0.0,0.0,0.0,29.98,Bombeo Mecánico,5862.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
50.23,54.0,14.72,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3041.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
437.94,128.46,231.67,0.0,0.0,0.0,0.0,30.1,Bombeo Mecánico,5859.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
55.46,66.12,8.13,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3041.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.23,50.11,25.38,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3048.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
410.43,36.28,43.41,0.0,0.0,0.0,0.0,30.9,Bombeo Mecánico,5139.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.24,37.25,324.18,0.0,0.0,0.0,0.0,30.77,Bombeo Mecánico,3591.0,GOLFO SAN JORGE,NO CONVENCIONAL,Petrolífero
92.43,7.76,17.77,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3053.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.24,14.44,14.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2970.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
662.45,86.63,74.77,0.0,0.0,0.0,0.0,29.02,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
55.24,5.87,2177.06,0.0,0.0,0.0,0.0,23.02,Surgencia Natural,7330.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
348.14,54.02,128.37,0.0,0.0,0.0,0.0,28.0,Surgencia Natural,3162.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.56,8.43,0.25,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3004.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
307.22,100.7,88.63,0.0,0.0,0.0,0.0,30.13,Bombeo Mecánico,4703.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1195.94,99.01,88.27,0.0,0.0,0.0,0.0,29.58,Bombeo Mecánico,6343.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1042.46,76.98,24.45,0.0,0.0,0.0,0.0,30.67,Bombeo Mecánico,6568.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
38.05,31.77,3.13,0.0,0.0,0.0,0.0,30.42,Bombeo Mecánico,3202.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
55.94,19.6,17.57,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3126.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
42.51,29.44,32.01,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3162.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
41.88,38.77,2.76,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3064.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.39,25.96,5.58,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3074.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
58.35,55.94,2.14,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3048.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
66.67,3.64,2626.19,0.0,0.0,0.0,0.0,25.65,Surgencia Natural,7088.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
586.52,63.6,495.07,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,6545.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4.74,41.01,28.68,0.0,0.0,0.0,0.0,23.08,Surgencia Natural,4410.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
512.2,96.47,74.16,0.0,0.0,0.0,0.0,30.5,Bombeo Mecánico,5809.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.29,12.38,0.0,0.0,0.0,0.0,0.0,23.0,Bombeo Mecánico,3233.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1183.76,213.27,131.0,0.0,0.0,0.0,0.0,29.88,Bombeo Mecánico,5583.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
518.27,33.22,3.11,0.0,0.0,0.0,0.0,25.79,Bombeo Mecánico,5280.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
299.49,46.25,6.08,0.0,0.0,0.0,0.0,17.29,Bombeo Mecánico,5434.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
547.65,57.04,71.56,0.0,0.0,0.0,0.0,23.33,Plunger Lift,5296.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
459.78,109.48,173.54,0.0,0.0,0.0,0.0,30.63,Bombeo Mecánico,5222.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
29.35,14.32,1.07,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
128.09,19.79,86.35,0.0,0.0,0.0,0.0,7.19,Bombeo Mecánico,5291.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
34.22,11.69,2.85,0.0,0.0,0.0,0.0,30.25,Plunger Lift,3082.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.46,29.28,5.59,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.86,20.73,7.53,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2990.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
40.31,43.81,36.78,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3041.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.77,0.39,2.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2975.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
651.72,99.9,26.17,0.0,0.0,0.0,0.0,30.98,Bombeo Mecánico,4789.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
539.72,102.41,0.58,0.0,0.0,0.0,0.0,30.29,Surgencia Natural,4591.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
490.33,38.89,367.41,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4575.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.03,0.36,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
65.23,21.07,2.29,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1189.7,49.63,18.45,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,4410.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.53,2.77,0.5,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2984.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
140.62,10.97,0.0,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4572.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.05,0.18,0.86,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2973.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.83,14.68,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3206.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.28,0.31,3.81,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2986.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.1,1.17,0.0,0.0,0.0,0.0,0.0,30.98,Plunger Lift,3188.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.43,20.91,3.57,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.28,6.96,0.36,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3015.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.44,37.75,2.19,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3009.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
655.67,66.53,22.82,0.0,0.0,0.0,0.0,30.4,Bombeo Mecánico,6629.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
242.35,28.32,940.54,0.0,0.0,0.0,0.0,27.92,Bombeo Mecánico,6533.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
30.73,26.33,44.64,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2994.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1095.3,122.97,716.55,0.0,0.0,0.0,0.0,30.92,Bombeo Mecánico,6497.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.15,61.42,3.57,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.98,15.3,7.62,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3080.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
66.99,5.26,21.35,0.0,0.0,0.0,0.0,9.75,Surgencia Natural,5815.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
34.96,42.77,14.28,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3009.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.55,59.53,57.98,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2975.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.17,1.46,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2977.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.91,2.13,0.0,0.0,0.0,0.0,0.0,21.17,Surgencia Natural,4703.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
453.05,7.14,0.0,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,4728.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
103.75,10.95,59.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3134.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
79.76,30.33,5.44,0.0,0.0,0.0,0.0,29.96,Plunger Lift,2690.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.79,15.58,15.99,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3055.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.28,24.48,2.54,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3086.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2558.42,198.46,20.65,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4810.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
43.43,47.41,1.76,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3040.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.49,9.74,4.32,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3063.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
107.37,26.09,14.52,0.0,0.0,0.0,0.0,14.5,Surgencia Natural,6000.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.93,12.97,0.25,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3094.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.01,28.07,11.78,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2990.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.67,26.44,0.26,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3127.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
389.49,49.06,894.79,0.0,0.0,0.0,0.0,28.54,Surgencia Natural,5381.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1937.98,258.6,289.83,0.0,0.0,0.0,0.0,30.69,Surgencia Natural,5550.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
640.27,59.35,731.36,0.0,0.0,0.0,0.0,25.5,Bombeo Mecánico,5433.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
910.86,130.92,485.29,0.0,0.0,0.0,0.0,22.0,Surgencia Natural,5862.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1195.86,103.31,2524.54,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,5406.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
596.73,70.83,39.0,0.0,0.0,0.0,0.0,30.69,Bombeo Mecánico,5910.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4.03,34.74,8.28,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3003.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1455.02,389.51,159.29,0.0,0.0,0.0,0.0,27.69,Surgencia Natural,5293.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1026.26,200.2,256.6,0.0,0.0,0.0,0.0,30.79,Bombeo Mecánico,5726.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
935.34,97.72,160.48,0.0,0.0,0.0,0.0,23.6,Surgencia Natural,5452.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1088.86,84.48,265.27,0.0,0.0,0.0,0.0,30.9,Surgencia Natural,4803.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
91.22,26.8,58.61,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,350.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
288.65,74.52,29.09,0.0,0.0,0.0,0.0,18.67,Bombeo Mecánico,5063.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
891.66,167.36,25.99,0.0,0.0,0.0,0.0,30.54,Bombeo Mecánico,5702.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
107.09,44.02,13.29,0.0,0.0,0.0,0.0,30.83,Plunger Lift,3119.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.72,21.15,25.35,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3117.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
257.5,55.44,34.75,0.0,0.0,0.0,0.0,9.5,Bombeo Mecánico,5590.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
51.21,87.31,22.66,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3101.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
853.35,122.44,197.25,0.0,0.0,0.0,0.0,27.94,Bombeo Mecánico,5770.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
497.35,4.04,547.79,0.0,0.0,0.0,0.0,27.9,Surgencia Natural,5695.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
123.96,73.24,13.2,0.0,0.0,0.0,0.0,23.0,Surgencia Natural,3023.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
226.59,30.96,19.18,0.0,0.0,0.0,0.0,7.98,Surgencia Natural,5735.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2202.89,211.75,78.44,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,5818.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
568.82,108.66,83.33,0.0,0.0,0.0,0.0,20.25,Bombeo Mecánico,5695.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
82.78,140.75,2.94,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3069.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1029.93,121.98,336.18,0.0,0.0,0.0,0.0,30.42,Surgencia Natural,5355.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
458.47,7.28,76.32,0.0,0.0,0.0,0.0,29.42,Bombeo Mecánico,4905.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.34,14.63,8.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3169.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
209.46,93.89,42.89,0.0,0.0,0.0,0.0,30.13,Surgencia Natural,6180.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5089.5,830.33,1018.9,0.0,0.0,0.0,0.0,30.73,Surgencia Natural,5621.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
819.29,148.33,160.35,0.0,0.0,0.0,0.0,30.79,Bombeo Mecánico,5745.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.44,44.63,35.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.81,0.18,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3092.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1122.34,175.78,102.21,0.0,0.0,0.0,0.0,30.17,Bombeo Mecánico,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
